nick	n_matches	Assassin_avg_kda	Assassin_avg_dmg	Assassin_avg_wr	Assassin_var_kda	Assassin_var_dmg	Assassin_var_wr	Assassin_weight	Fighter_avg_kda	Fighter_avg_dmg	Fighter_avg_wr	Fighter_var_kda	Fighter_var_dmg	Fighter_var_wr	Fighter_weight	Mage_avg_kda	Mage_avg_dmg	Mage_avg_wr	Mage_var_kda	Mage_var_dmg	Mage_var_wr	Mage_weight	Marksman_avg_kda	Marksman_avg_dmg	Marksman_avg_wr	Marksman_var_kda	Marksman_var_dmg	Marksman_var_wr	Marksman_weight	Support_avg_kda	Support_avg_dmg	Support_avg_wr	Support_var_kda	Support_var_dmg	Support_var_wr	Support_weight	Tank_avg_kda	Tank_avg_dmg	Tank_avg_wr	Tank_var_kda	Tank_var_dmg	Tank_var_wr	Tank_weight	Assassin_avg_goldEarned	Assassin_avg_totalDamageTaken	Assassin_avg_totalMinionsKilled	Assassin_avg_visionScore	Assassin_avg_visionWardsBoughtInGame	Assassin_var_goldEarned	Assassin_var_totalDamageTaken	Assassin_var_totalMinionsKilled	Assassin_var_visionScore	Assassin_var_visionWardsBoughtInGame	Fighter_avg_goldEarned	Fighter_avg_totalDamageTaken	Fighter_avg_totalMinionsKilled	Fighter_avg_visionScore	Fighter_avg_visionWardsBoughtInGame	Fighter_var_goldEarned	Fighter_var_totalDamageTaken	Fighter_var_totalMinionsKilled	Fighter_var_visionScore	Fighter_var_visionWardsBoughtInGame	Mage_avg_goldEarned	Mage_avg_totalDamageTaken	Mage_avg_totalMinionsKilled	Mage_avg_visionScore	Mage_avg_visionWardsBoughtInGame	Mage_var_goldEarned	Mage_var_totalDamageTaken	Mage_var_totalMinionsKilled	Mage_var_visionScore	Mage_var_visionWardsBoughtInGame	Marksman_avg_goldEarned	Marksman_avg_totalDamageTaken	Marksman_avg_totalMinionsKilled	Marksman_avg_visionScore	Marksman_avg_visionWardsBoughtInGame	Marksman_var_goldEarned	Marksman_var_totalDamageTaken	Marksman_var_totalMinionsKilled	Marksman_var_visionScore	Marksman_var_visionWardsBoughtInGame	Support_avg_goldEarned	Support_avg_totalDamageTaken	Support_avg_totalMinionsKilled	Support_avg_visionScore	Support_avg_visionWardsBoughtInGame	Support_var_goldEarned	Support_var_totalDamageTaken	Support_var_totalMinionsKilled	Support_var_visionScore	Support_var_visionWardsBoughtInGame	Tank_avg_goldEarned	Tank_avg_totalDamageTaken	Tank_avg_totalMinionsKilled	Tank_avg_visionScore	Tank_avg_visionWardsBoughtInGame	Tank_var_goldEarned	Tank_var_totalDamageTaken	Tank_var_totalMinionsKilled	Tank_var_visionScore	Tank_var_visionWardsBoughtInGame	solo_q_tier	solo_q_division	flex_tier	flex_division
Arkhantos	275	3.07559971357	875932.0	0.555555555556	0.904124067386	132100691819.0	0.0564373897707	18	2.41875522139	323345.578947	0.526315789474	0.9787063697949999	28032847066.3	0.115974145891	19	2.83054905022	945913.6176469999	0.647058823529	0.6851178758300001	654275770813.0	0.0675893886967	34	4.6917989418	468433.44444399996	0.555555555556	2.1273760533000003	58035293206.2	0.058024691358	9	4.55056937741	999059.69	0.59	2.40345246003	151441931346.0	0.0249375180375	100	2.9930341880299998	525380.846154	0.564102564103	1.1327284107200002	133115818451.0	0.03986540525	39	12704.0869565	18809041.8185	19728.6521739	53443929.0964	139.391304348	4853.89035917	1.6956521739100001	63.25519848770001	1.08695652174	0.6880907372399999	10797.5454545	15865402.3691	24592.6969697	208384482.757	98.8787878788	9662.65197429	0.0	0.0	0.8181818181820001	0.633608815427	11843.0714286	14680059.2806	17309.303571400003	61707256.7471	164.125	5432.50223214	0.0	0.0	0.964285714286	0.8915816326530001	13843.5	13458552.25	17025.9166667	52095232.0764	166.83333333299998	4841.30555556	0.0	0.0	1.08333333333	1.90972222222	9836.97115385	12810388.7972	16685.6346154	68339631.6357	28.7692307692	1816.85059172	0.548076923077	30.939996301799997	2.8365384615400004	3.2713572485199998	9483.76595745	8762547.583519999	22909.4042553	109815699.60299999	110.404255319	4115.0067904	0.0	0.0	1.4468085106400002	1.09823449525	DIAMOND	II	GOLD	I	
Aroldu	296	2.31621808144	2231261.42857	0.52380952381	0.18672452646999999	965908855722.0	0.0349489795918	42	1.84791352438	474362.294118	0.529411764706	0.193123737874	70509064431.0	0.160899653979	17	2.5511927024200003	7768084.42742	0.5725806451609999	0.230891729714	11943413278900.0	0.013062697310899998	124	2.2850223361400004	2180677.94545	0.563636363636	0.171586209064	1010021692470.0	0.023725879556999997	55	3.03854875283	153110.0	0.5714285714289999	1.04660095331	6139612934.57	0.07346938775510001	7	2.4339158576099997	1822677.25	0.666666666667	0.32394365371100003	466979715694.0	0.0380116959064	24	10376.0681818	18188460.8363	20537.431818200002	105002523.01799999	151.431818182	3643.42716942	0.363636363636	3.5041322314	0.13636363636399998	0.117768595041	10512.4583333	11161791.2483	25515.4583333	90176449.4983	104.041666667	5503.20659722	0.0	0.0	0.166666666667	0.222222222222	12438.237037	24017217.3068	19350.1037037	97132302.2115	173.11851851900002	5388.07484225	0.288888888889	4.24987654321	0.414814814815	0.361262002743	11021.116666700002	15147849.0364	17672.0166667	65533544.0497	170.033333333	2828.53222222	0.0	0.0	0.18333333333299998	0.18305555555599998	9182.0	6294805.55556	20490.888888900005	76382564.7654	38.777777777800004	299.95061728400003	0.0	0.0	0.222222222222	0.172839506173	11362.125	13579235.4427	31404.0416667	143356662.54	107.791666667	5852.83159722	0.29166666666700003	1.95659722222	0.5	0.5	DIAMOND	V	nan	nan	
Asukt	281	2.1464710884400002	3452018.34375	0.625	0.21176067950599997	2277358675310.0	0.0140224358974	32	2.52699762034	3379544.5531900004	0.574468085106	0.446613754409	2980185107390.0	0.0317998421778	94	1.77912087912	189931.4	0.8	0.674123294288	3732349095.84	0.16	5	2.59918319604	2704053.27632	0.552631578947	0.154464678664	2543896784450.0	0.019728690054200002	76	2.4392857142900004	666899.428571	0.5714285714289999	0.407831632653	7016022631.96	0.0544217687075	7	3.12188050459	2924384.5084700002	0.627118644068	0.288943854692	1873355752350.0	0.0150591612097	59	13940.1612903	10228139.8772	32926.5806452	149648750.889	151.0	3574.90322581	0.548387096774	9.02185223725	1.67741935484	0.928199791883	11760.3195876	14780789.000999998	23055.6804124	183399163.66099998	163.886597938	4775.89435647	1.2783505154600001	38.2833457328	1.16494845361	0.73567860559	12123.4	1429811.44	22140.2	23060455.76	148.6	6997.04	12.4	245.04	1.6	0.64	12846.8734177	17495431.503	20833.7721519	92273310.1506	189.35443038	3877.67184746	0.24050632911400002	4.51177695882	0.911392405063	0.58708540298	12180.4285714	1620524.53061	24422.571428599997	55105046.2449	135.142857143	3518.12244898	4.1428571428600005	102.979591837	0.714285714286	0.20408163265299997	11678.145161299999	12206396.4789	23923.016129	154890274.629	134.209677419	4024.26248699	8.77419354839	153.174817898	1.27419354839	0.650624349636	DIAMOND	IV	DIAMOND	V	
Atsukag	278	2.0518950135900003	753127.090909	0.545454545455	0.119584426521	85391342133.8	0.0884641873278	22	3.18860931559	3003497.13636	0.75	0.698801787895	4052083214350.0	0.04621212121209999	44	3.3108663720599996	995498.2727270001	0.606060606061	2.06680754887	149686983113.0	0.0708218549128	33	2.84491469685	3220250.1652900004	0.48760330578500005	0.159333156956	3268322051890.0	0.0139322819263	121	3.6375	178836.363636	0.545454545455	0.650056818182	9616034614.6	0.0726092089728	11	2.25595238095	126269.857143	0.14285714285700002	0.41687925170100004	7518086766.41	0.05102040816330001	7	10916.814814799998	12017335.262	23426.370370400004	120797602.97399999	138.703703704	4537.76406036	1.44444444444	23.4320987654	1.0	0.962962962963	13271.84	10121176.5744	28992.24	133136143.54200001	89.5	6774.57	0.0	0.0	1.58	2.5236	12308.3863636	13794178.9189	18244.75	62093277.9148	169.272727273	3104.60743802	2.1136363636400004	45.69163223140001	0.863636363636	1.11776859504	12749.9637681	21023515.2088	17086.9347826	72239721.2349	204.891304348	4517.98093888	3.5652173913	74.5356017643	0.9057971014489999	0.636053350137	11318.1818182	7235679.96694	22698.727272699998	129169848.926	34.4545454545	250.611570248	8.0	640.0	4.36363636364	6.595041322309999	10931.5	12646260.25	29211.625	151207292.734	108.75	6824.4375	1.25	10.9375	1.0	0.5	DIAMOND	V	PLATINUM	IV	
Audrey Belrose	358	2.07740228708	286429.0	0.222222222222	0.653513418874	22291922239.3	0.028395061728400003	9	2.00212074455	608766.2972970001	0.594594594595	0.316082024122	135880917362.0	0.0876120592337	37	2.42557234432	323978.75	0.4375	0.6762444060160001	46232042609.2	0.12109375	16	2.62293963187	3821883.5732199997	0.539748953975	0.157569421696	3003247020680.0	0.0174819129394	239	2.54948412698	558261.25	0.55	1.99636478175	619118115769.0	0.0891666666667	20	2.21464148597	331451.0	0.458333333333	0.441051817749	38067180892.4	0.0434027777778	24	9360.0	2737232.22222	23012.0	29239832.4444	122.666666667	1608.88888889	2.66666666667	56.888888888900006	0.444444444444	0.246913580247	11593.324324299998	10406280.5975	29827.5945946	126903835.43	117.108108108	7628.79912345	1.40540540541	26.7275383492	0.18918918918900002	0.261504747991	11786.3125	16964163.5898	21130.5625	89278344.1211	175.8125	3735.90234375	1.75	21.5625	0.125	0.109375	11931.0398406	13766103.6478	18986.5537849	69566102.279	180.39043824700002	2430.53281694	1.46215139442	22.5274519452	0.115537848606	0.126093236615	8291.35	8665509.0275	13823.95	39110688.0475	39.0	3165.1	4.4	80.14	0.75	0.6875	9300.44	11888259.2864	22990.4	113267422.16	116.76	4323.1424	2.04	40.4384	0.16	0.1344	DIAMOND	II	GOLD	I	
Avaricious Fox	788	2.34083489822	2201614.56989	0.5053763440860001	0.152316258648	1105794658720.0	0.0303107821188	93	2.08493932885	4835059.30396	0.541850220264	0.256871017018	13334681543400.0	0.0178029274257	227	2.4621973650799998	2246719.68571	0.528571428571	0.662330431763	2955220712660.0	0.055290661719199996	70	2.50212085341	5215177.67635	0.50622406639	0.21453703665100002	10657611452500.0	0.0145211544401	241	3.1901525198900003	365258.807692	0.423076923077	0.47314398119199996	50600748983.8	0.028019491820400002	26	3.5381544796900006	451592.75	0.53125	23.794057213000002	84801198500.4	0.0615234375	32	12119.526785700002	20295122.7493	25334.7946429	140712747.038	131.723214286	5385.09303253	1.63392857143	30.874920280599998	0.303571428571	0.282844387755	12031.649805399999	17406553.6595	25703.4085603	122709729.456	136.770428016	8575.88114884	1.5836575875499999	40.974518917800005	0.287937743191	0.29841481324499997	13237.012987	17166286.844	20446.4805195	73451486.1198	190.03896103900001	4612.50497554	3.6753246753199993	64.6867937258	0.311688311688	0.266486759993	12617.4179104	19116955.6462	20811.518656700002	81420233.9586	189.567164179	4398.25295166	1.6791044776100001	19.882100690599998	0.07089552238810001	0.06586934729340001	9667.20689655	9172591.12961	23021.2068966	123743431.543	29.1379310345	280.87752675400003	6.7241379310300005	233.027348395	1.51724137931	1.62901307967	11516.133333299998	14214121.1822	30683.6666667	183715436.8	125.622222222	6231.74617284	1.75555555556	15.162469135799999	0.48888888888899995	0.24987654321	DIAMOND	V	PLATINUM	I	
AvestruzQTCduz	448	2.97248524916	9362105.0	0.5888888888889999	0.0904172071507	8730993355570.0	0.0081207133059	90	2.2743863215999998	2090316.7521400002	0.46153846153800004	0.376001645361	1928374048410.0	0.0426791492402	117	1.9205602644	687461.23913	0.391304347826	0.354754267973	202988107706.0	0.033475110271	46	2.13985413985	1781017.6666700002	0.428571428571	0.043096138977699996	230455539434.0	0.000537056928034	21	2.52052767053	1240404.8918899999	0.405405405405	0.288576971372	2758373852340.0	0.00238242400405	37	3.10085743584	3037834.54545	0.525252525253	0.513663980328	1673385813810.0	0.0389617566137	99	12002.389473700001	10689085.7536	26509.3157895	107081787.921	42.768421052600004	530.135844875	1.3368421052600001	34.8339058172	0.431578947368	0.561108033241	11206.4130435	14273077.9091	30663.478260900003	208095035.134	53.3115942029	1079.75073514	1.0434782608700002	20.6647763075	1.07246376812	1.08170552405	10463.6086957	10219946.1512	21687.6521739	90410055.6181	92.23913043479999	5406.9210775	2.39130434783	38.97731569	1.4782608695700001	2.64083175803	11393.25	16498811.4875	17439.7	69668823.61	161.3	4125.01	0.0	0.0	0.4	0.64	9471.625	10184498.6344	19788.9	106688035.79	36.55	1935.0475	2.375	72.184375	1.85	2.0275	11000.7614679	10857614.7504	32911.9724771	183062734.32	45.1376146789	797.1095025669999	6.96330275229	239.980304688	1.3853211009200002	1.20932581433	DIAMOND	V	PLATINUM	V	
Azok	180	2.29458689459	867136.7777780001	0.555555555556	0.0698903417992	81653514195.7	0.0881834215168	9	2.8003040046599996	1395428.0	0.4375	0.6255086021540001	1304791181640.0	0.0865885416667	32	3.27334644522	554086.9375	0.6875	2.43023706414	123656957691.0	0.09877232142860001	16	3.22514005602	1188889.11765	0.470588235294	0.423353655188	100905694568.0	0.0295271049596	17	3.4562358276599996	320750.190476	0.714285714286	2.3487606501400005	46697756460.4	0.0413832199546	21	3.1523816725700002	235143.9375	0.5625	0.942664496152	20298163889.1	0.131510416667	16	10918.1	19373942.29	26051.4	147632275.64	38.4	446.84	0.0	0.0	3.0	2.0	12097.0285714	13136096.4849	27693.657142900003	127567388.99700001	86.0	5608.65714286	1.02857142857	28.542040816300002	1.9142857142900003	3.5926530612199996	11535.3333333	15298295.4603	16527.238095200002	62892437.1338	165.571428571	4856.53061224	2.4285714285699997	117.959183673	2.1904761904799996	1.2970521542	13033.105263200001	15899536.0942	18435.1052632	43045765.2521	214.578947368	4052.34903047	0.0	0.0	1.7894736842099996	1.4293628808899999	9697.57142857	18372428.5306	18233.2142857	157427836.954	30.714285714299997	343.989795918	1.10714285714	33.095663265300004	2.8214285714300003	2.93239795918	12239.53125	13430080.6865	31717.46875	181535935.999	122.96875	7022.21777344	0.0	0.0	1.6875	2.90234375	DIAMOND	V	PLATINUM	V	
B e e b e	336	2.2941176470599998	528571.0	0.5	0.0	0.0	0.0	4	2.1253438026400002	3046505.09655	0.455172413793	0.158771242941	2158190031560.0	0.0261226363367	145	2.69696969697	150252.0	0.666666666667	0.888888888889	12368184642.0	0.222222222222	3	2.7368421052599996	262686.75	0.5	1.0055401662	13189954207.7	0.08333333333330001	4	2.5881833796700002	571869.97619	0.47619047618999993	0.0693329981398	185921502339.0	0.0008616780045349999	42	2.6954119777999996	1187302.4742299998	0.577319587629	0.319700251636	748781329514.0	0.0202698228097	97	10872.0	9871676.8	24964.6	99517897.04	124.4	3305.04	9.4	135.04	1.4	0.64	12317.0421687	16801123.8958	30026.614457800002	193706675.357	128.957831325	8241.96810132	2.8795180722900002	61.8047612135	1.01807228916	0.837022789955	14091.25	14696532.6875	30078.0	244218621.5	152.0	20818.0	0.0	0.0	0.5	0.25	13951.25	14110486.6875	22648.0	64092797.0	99.0	365.0	0.0	0.0	1.25	1.1875	9180.02272727	6434759.3403900005	21904.2045455	68568863.9354	29.1363636364	177.481404959	2.06818181818	114.927169421	1.15909090909	1.0428719008299998	10856.2123894	9953061.03454	31573.0	186434066.354	104.584070796	5272.49071971	4.17699115044	144.782833425	0.9203539823010001	0.9582582817759999	DIAMOND	V	GOLD	I	
B1r1m3x	538	2.14473684211	986358.789474	0.526315789474	0.19819598338	196148138819.0	0.018313327177599998	19	2.44532745747	2726917.97222	0.541666666667	0.979572757345	2289697462590.0	0.041844000791300004	144	4.97202276977	13435042.0	0.626262626263	1.52547066578	30913271866400.0	0.00812371002221	99	2.56551637909	1121321.64516	0.451612903226	0.40101144941100003	241372025433.0	0.045149728292300004	31	4.13736263736	1366098.28571	0.607142857143	1.65765749649	829633541515.0	0.08574263038550001	28	3.1551561710900002	2168846.14375	0.49375	0.653571615756	1355667022290.0	0.0122234289661	160	13265.65	9208062.9275	24618.65	53611814.9275	201.15	3065.2275	0.0	0.0	2.6	2.64	11756.4248366	19776240.6496	24938.679738599996	175115589.695	176.418300654	5009.53744286	1.11764705882	26.339100346	1.9215686274500001	1.86312956555	12347.9579832	20294025.4184	16502.394958	76609566.76	211.882352941	6279.70044488	0.966386554622	32.553491985	2.01680672269	1.94929736601	12399.6764706	27253931.7483	17636.2058824	107139459.281	196.73529411799998	6469.01816609	0.647058823529	13.816608996500001	1.29411764706	1.03114186851	10314.3	16899330.9433	14143.0	51645931.7333	117.76666666700001	7498.91222222	5.23333333333	333.57888888900004	2.86666666667	5.38222222222	11349.093406599999	12548651.6231	24029.329670299998	112322186.254	173.494505495	4174.18403574	2.17032967033	53.1962625287	2.3351648351599996	1.8601920058	DIAMOND	IV	PLATINUM	III	
B1snaga	306	4.11111111111	256333.333333	0.666666666667	0.0246913580247	11723990106.9	0.222222222222	3	2.06884920635	158966.833333	0.5	1.26573148936	2919188342.47	0.25	6	2.7153690596599995	911688.869565	0.652173913043	0.475536653952	140422933920.0	0.0681129414589	23	3.290625	222190.875	0.5	2.3256152343700003	4519345371.61	0.1875	8	3.4116201466100002	1007629.3456799999	0.48765432098800005	0.15007057613299998	467751033055.0	0.004634308958779999	162	2.9669312169300004	124373.0	0.28571428571400004	1.35708424316	85673290.0	0.0326530612245	7	12454.923076899999	17374661.7633	19119.7692308	77928112.4852	158.076923077	2669.76331361	2.23076923077	59.7159763314	0.23076923076900002	0.639053254438	12285.555555600002	13927496.6914	29560.6666667	186846405.556	171.777777778	2372.61728395	0.0	0.0	0.888888888889	3.65432098765	12550.1875	9795384.402339999	17834.28125	46975788.0771	186.875	3131.234375	1.40625	30.9287109375	1.0625	3.80859375	14592.4444444	12970634.4691	24012.9444444	68331165.8302	213.222222222	3393.61728395	1.22222222222	25.3950617284	0.444444444444	0.58024691358	9071.50909091	11771910.8681	15853.995454499998	60530766.9591	23.8	2036.81454545	6.56363636364	403.091404959	4.02727272727	13.2265289256	10247.142857100001	15928757.2653	25668.0	248810707.0	58.214285714300004	1859.31122449	2.7142857142900003	95.7755102041	3.5714285714300003	15.959183673499998	DIAMOND	V	GOLD	III	
BDG Bereta	165	2.5233281086700003	663718.181818	0.545454545455	0.367616726393	107249603189.0	0.09208972845339998	11	2.7587879935500004	804939.416667	0.5625	1.34225640804	269610731907.0	0.0530381944444	48	2.3946085884799997	529159.0	0.5	2.61527450596	131102960450.0	0.07142857142860001	14	1.65247100991	318430.0	0.4	0.266885999408	26003128461.4	0.115	10	3.26936531734	195182.933333	0.533333333333	1.82386218185	7792216966.73	0.022222222222199998	15	2.9249140979900004	1072650.72414	0.551724137931	1.41315769473	304756993102.0	0.0703375102899	58	11764.6666667	22100900.8889	28191.9166667	163525741.743	44.25	858.520833333	4.83333333333	256.972222222	5.583333333330001	4.409722222219999	10483.3653846	21855306.4242	25154.192307700003	246625748.732	73.0	4254.57692308	1.92307692308	99.99408284020001	3.9615384615400004	4.53698224852	11518.0	15517004.5	22232.875	69247912.6094	157.375	4464.359375	1.5	33.75	3.4375	3.12109375	13031.0	22596710.2	25710.2	153217650.76	174.0	2223.4	0.0	0.0	4.4	3.64	10184.5625	12944720.1211	19235.0	78370432.5	33.9375	1329.93359375	0.0	0.0	4.4375	6.24609375	10477.8644068	12375470.185	28311.966101700003	123011270.37200001	95.2542372881	5645.5794312	4.4576271186400005	212.417696064	4.1016949152499995	3.9557598391300006	DIAMOND	V	PLATINUM	V	
BOMBA LOVES U	288	2.13661548051	412671.53846199997	0.538461538462	3.05368463429	18053730701.5	0.101084812623	13	2.65197443193	7390697.69811	0.533018867925	0.568212603051	17355403352300.0	0.0206054380655	212	2.1489224137900003	883257.0	0.3125	0.31458663111900004	284239353283.0	0.0759548611111	16	2.4109090909099997	744267.0	0.636363636364	2.45995371901	124522618418.0	0.0495867768595	11	3.5948100407099997	185747.318182	0.545454545455	0.909856238344	2922410701.22	0.022933884297500002	22	2.55631868132	143255.0	0.5	3.90969727388	2090457311.0	0.166666666667	6	12197.285714299998	22853460.0612	29729.0714286	205089923.495	90.42857142860001	7380.10204082	9.14285714286	138.408163265	1.2857142857100001	2.7755102040799997	11248.981481499999	14097772.5737	26861.1296296	147889583.23299998	68.3333333333	3504.69444444	6.75925925926	216.44204389599997	0.634259259259	1.4079003772299998	12273.25	9762125.9375	19457.9375	32425048.3086	186.0625	3530.43359375	12.8125	352.02734375	1.125	2.484375	10048.9166667	16896311.2431	15986.583333300001	85745551.2431	143.91666666700002	3687.90972222	3.16666666667	52.8055555556	0.33333333333299997	0.722222222222	6960.782608699999	8401071.73535	10934.6521739	40154471.0964	7.0	36.2608695652	1.7391304347799998	34.9754253308	0.652173913043	0.6616257088849999	8598.57142857	15470152.2449	23036.0	151939388.857	119.14285714299999	4348.97959184	3.7142857142900003	63.0612244898	0.428571428571	0.530612244898	DIAMOND	V	PLATINUM	I	
BRISA  jr	751	3.39899287542	1105242.875	0.625	0.591029447148	175618117122.0	0.019097222222200002	40	2.6847500297500004	25763727.4245	0.594339622642	0.164111839596	309967183867000.0	0.011983666745200001	530	1.9455488332700002	458642.763158	0.368421052632	0.448762135141	57534722051.6	0.0863837224641	38	2.16928771509	607543.357143	0.357142857143	0.975451106013	117910444385.0	0.0581632653061	14	1.6726475279100002	106218.166667	0.33333333333299997	0.0217627356415	2042675081.47	0.0277777777778	6	3.3294814650999998	901632.7954549999	0.5	1.14593782219	161358811045.0	0.0135035419126	44	12118.94	36086268.6964	20099.7	112006605.45	138.0	5641.88	0.06	0.0964	0.64	0.6304	12704.813036	23083047.9736	29636.020583200003	268175501.365	173.96569468299998	6003.83415762	4.12349914237	50.6468405862	0.6157804459690001	0.854090600167	10127.0	17394399.7073	17737.8536585	83181013.9786	132.487804878	4047.56692445	0.341463414634	3.05413444378	0.5609756097559999	0.782867340869	11725.142857100001	19322940.551	19220.7142857	68921537.9184	156.071428571	5727.06632653	0.0	0.0	0.5	0.392857142857	9839.30769231	23089385.4438	20218.7692308	126260146.331	71.3846153846	4953.62130178	0.538461538462	3.47928994083	0.538461538462	0.556213017751	10047.2	18970990.12	23635.14	160516815.88	90.52	5434.0096	0.54	14.2884	0.66	0.6644	DIAMOND	V	PLATINUM	V	
BVX Corleone	882	2.7267543859599996	833446.823529	0.470588235294	0.484434848732	336464784541.0	0.062860438293	17	2.3632192311400004	1594234.0	0.592592592593	0.6657225868	1444150879870.0	0.078110915148	81	2.45730792553	1360572.0885	0.53982300885	0.387871327362	886815061489.0	0.043562396868500004	113	2.929474403	1427781.0	0.6046511627910001	0.6768338049349999	489496073062.0	0.05049856999559999	86	3.47621675804	1727225.3564799998	0.520833333333	0.302842360465	452448459202.0	0.0061593298270499995	432	3.1398497365900004	570169.948276	0.465517241379	1.01544038807	55614945919.9	0.0518039233854	58	10779.055555600002	14451705.9414	26372.388888900005	170095886.79299998	56.4444444444	1888.69135802	15.333333333299999	188.11111111099999	1.44444444444	3.0246913580199997	11033.6506024	16133533.1671	22429.5903614	128028358.555	93.57831325299999	5889.59326462	8.409638554219999	115.061111918	0.927710843373	1.29597909711	10696.5087719	16449004.1271	15420.5964912	61051977.5389	122.754385965	4984.37827024	4.28070175439	184.517697753	1.13157894737	1.9563711911400001	12638.6304348	23109623.145999998	20662.032608700003	110242555.22700001	161.195652174	6153.61389414	9.67391304348	140.937145558	1.09782608696	0.979560491493	9302.30039526	9925240.93743	16554.9249012	58873845.3066	21.185770751	358.846912153	1.67984189723	113.043743849	1.87154150198	1.56254979768	9380.17391304	10808696.2016	22552.521739099997	100420494.56799999	51.7246376812	1055.88069733	0.304347826087	3.16824196597	1.49275362319	1.64125183785	DIAMOND	III	PLATINUM	IV	
